Count,Name,Edition,Foil,Collector Number
1,Desecrated Tomb,m19,,230
1,Disperse,m19,,50
1,Dryad Greenseeker,m19,,178
4,Duress,m19,,94
1,Dwarven Priest,m19,,11
2,Electrify,m19,,139
1,Elvish Rejuvenator,m19,,180
1,Exclusion Mage,m19,,55
2,Field Creeper,m19,,234
1,Fiery Finish,m19,,140
1,Foul Orchard,m19,,251
1,Gallant Cavalry,m19,,12
1,Ghostform,m19,,58
1,Highland Game,m19,,188
1,Highland Lake,m19,,252
2,Infectious Horror,m19,,101
1,Infernal Scarring,m19,,103
1,"Lena, Selfless Champion",m19,,21
1,Leonin Vanguard,m19,,22
1,Lightning Strike,m19,,152
1,Liliana's Contract,m19,,107
1,Loxodon Line Breaker,m19,,24
2,Manalith,m19,,239
1,Meandering River,m19,,253
1,Militia Bugler,m19,,29
1,Mind Rot,m19,,109
1,Mirror Image,m19,,61
1,Mountain,m19,,273
2,Murder,m19,,110
1,Naturalize,m19,,190
1,Nightmare's Thirst,m19,,111
1,Novice Knight,m19,,30
2,Oakenform,m19,,191
2,Omenspeaker,m19,,64
1,Onakke Ogre,m19,,153
1,One with the Machine,m19,,66
2,Pegasus Courser,m19,,32
1,Pelakka Wurm,m19,,192
1,Plains,m19,,263
1,Plummet,m19,,193
1,Psychic Corrosion,m19,,68
2,Reclamation Sage,m19,,196
1,Regal Bloodlord,m19,,222
2,Rhox Oracle,m19,,198
1,Rise from the Grave,m19,,117
1,Root Snare,m19,,199
1,Runic Armasaur,m19,,200
1,Rustwing Falcon,m19,,36
1,Salvager of Secrets,m19,,70
1,Sarkhan's Unsealing,m19,,155
1,Scholar of Stars,m19,,71
2,Skeleton Archer,m19,,118
1,Skyrider Patrol,m19,foil,224
1,Skyscanner,m19,,245
2,Snapping Drake,m19,,75
1,Strangling Spores,m19,,122
1,Supreme Phantom,m19,,76
3,Sure Strike,m19,,161
1,Switcheroo,m19,,78
1,Switcheroo,m19,foil,78
1,Thornhide Wolves,m19,,204
1,Thud,m19,,163
1,Tolarian Scholar,m19,,80
1,Tormenting Voice,m19,,164
1,Totally Lost,m19,,81
1,Trusty Packbeast,m19,,41
1,Valiant Knight,m19,,42
1,Vivien's Invocation,m19,,209
1,Volley Veteran,m19,,168
1,Acidic Slime,c18,,127
1,Akoum Refuge,c18,,231
1,Avenger of Zendikar,c18,,129
1,Baloth Woodcrasher,c18,,130
1,Barren Moor,c18,,235
1,Blighted Woodland,c18,,236
1,Bloodtracker,c18,,14
1,Bojuka Bog,c18,,238
1,Borderland Explorer,c18,,133
1,"Budoka Gardener // Dokai, Weaver of Life",c18,,134a/134b
1,Centaur Vinecrasher,c18,,135
1,Chain Reaction,c18,,121
1,Charnelhoard Wurm,c18,,171
1,Command Tower,c18,,240
1,Consign to Dust,c18,,136
1,Crash of Rhino Beetles,c18,,29
1,Cultivate,c18,,138
1,Deathreap Ritual,c18,,174
1,Decimate,c18,,175
1,Dictate of Kruphix,c18,,86
1,Emissary of Grudges,c18,,20
1,Enchanter's Bane,c18,,21
1,Evolving Wilds,c18,,245
1,Explore,c18,,143
1,Explosive Vegetation,c18,,144
1,Far Wanderings,c18,,145
1,Farhaven Elf,c18,,146
1,Flameblast Dragon,c18,,123
3,Forest,c18,,305
2,Forest,c18,,306
2,Forest,c18,,307
1,Forge of Heroes,c18,,58
1,Forgotten Cave,c18,,246
1,Fury Storm,c18,,22
1,Gaze of Granite,c18,,181
1,Golgari Rot Farm,c18,,249
1,Grapple with the Past,c18,,148
1,Grim Backwoods,c18,,251
1,Grisly Salvage,c18,,182
1,Gruul Turf,c18,,252
1,"Gyrus, Waker of Corpses",c18,foil,41
1,Harrow,c18,,150
1,Haunted Fengraf,c18,,254
1,Hunting Wilds,c18,,152
1,Jund Panorama,c18,,258
1,Jungle Hollow,c18,,259
1,Kazandu Refuge,c18,,261
1,Khalni Garden,c18,,262
1,Khalni Heart Expedition,c18,,154
1,Lavalanche,c18,,184
1,Lord Windgrace,c18,foil,43
1,Loyal Apprentice,c18,,23
1,Loyal Guardian,c18,,31
1,Loyal Subordinate,c18,,16
1,Mimic Vat,c18,,209
1,Moldgraf Monstrosity,c18,,156
1,Moonlight Bargain,c18,,114
2,Mountain,c18,,302
2,Mountain,c18,,303
1,Mountain,c18,,304
1,Mountain Valley,c18,,268
1,Myriad Landscape,c18,,269
1,Nesting Dragon,c18,,24
1,Putrefy,c18,,187
1,Rakdos Carnarium,c18,,273
1,Rampaging Baloths,c18,,158
1,Reality Scramble,c18,,25
1,Retreat to Hagra,c18,,116
1,Rocky Tar Pit,c18,,274
1,Rubblehulk,c18,,189
1,Ruinous Path,c18,,117
1,Sakura-Tribe Elder,c18,,160
1,Savage Lands,c18,,275
1,Savage Twister,c18,,190
1,Scute Mob,c18,,161
1,Seer's Sundial,c18,,221
1,Sol Ring,c18,,222
1,Soul of Innistrad,c18,,118
1,Stitch Together,c18,,119
2,Swamp,c18,,299
2,Swamp,c18,,300
2,Swamp,c18,,301
1,Temple of the False God,c18,,285
1,Terramorphic Expanse,c18,,286
1,"Thantis, the Warweaver",c18,foil,46
1,Tranquil Thicket,c18,,290
1,Turntimber Sower,c18,,35
1,Warped Landscape,c18,,291
1,Whiptongue Hydra,c18,,36
1,Windgrace's Judgment,c18,,49
1,Worm Harvest,c18,,194
1,"Xantcha, Sleeper Agent",c18,,50
1,Yavimaya Elder,c18,,166
1,Zendikar Incarnate,c18,,195
1,Arboretum Elemental,grn,,122
1,Artful Takedown,grn,,151
1,"Aurelia, Exemplar of Justice",grn,,153
1,Beacon Bolt,grn,,154
1,Boros Challenger,grn,,156
1,Bounty Agent,grn,,2
1,Centaur Peacemaker,grn,,158
1,Charnel Troll,grn,,160
2,Child of Night,grn,,65
1,Circuitous Route,grn,,125
1,Collar the Culprit,grn,,5
1,Conclave Tribunal,grn,,6
1,Connive // Concoct,grn,,222a/222b
1,Crushing Canopy,grn,,126
2,Dazzling Lights,grn,,34
1,Dead Weight,grn,,67
1,Deadly Visit,grn,,68
3,Deafening Clarion,grn,,165
1,Devious Cover-Up,grn,,35
1,Devkarin Dissident,grn,,127
1,Dimir Guildgate,grn,,245
1,Dimir Guildgate,grn,,246
1,Dimir Locket,grn,,234
1,Discovery // Dispersal,grn,,223a/223b
1,Disinformation Campaign,grn,,167
2,District Guide,grn,,128
1,Doom Whisperer,grn,,69
1,Electrostatic Field,grn,,97
1,"Emmara, Soul of the Accord",grn,,168
1,Experimental Frenzy,grn,,99
1,Fearless Halberdier,grn,,100
4,Find // Finality,grn,,225a/225b
1,Garrison Sergeant,grn,,172
1,Glowspore Shaman,grn,,173
1,Goblin Electromancer,grn,,174
2,Goblin Locksmith,grn,,104
5,Golgari Findbroker,grn,,175
6,Golgari Guildgate,grn,,248
2,Golgari Guildgate,grn,,249
1,Golgari Locket,grn,,237
1,Golgari Raiders,grn,,130
1,Hammer Dropper,grn,,176
1,Hatchery Spider,grn,,132
2,Healer's Hawk,grn,,14
1,Izzet Guildgate,grn,,252
1,Izzet Locket,grn,,238
1,Join Shields,grn,,181
1,Kraul Foragers,grn,,135
4,Kraul Harpooner,grn,,136
1,Lotleth Giant,grn,,74
1,Loxodon Restorer,grn,,20
1,Luminous Bonds,grn,,21
2,Maximize Velocity,grn,,111
2,Midnight Reaper,grn,,77
1,Molderhulk,grn,,190
1,Moodmark Painter,grn,,78
1,Muse Drake,grn,,46
1,Necrotic Wound,grn,,79
1,Nightveil Predator,grn,,191
1,Nullhide Ferox,grn,,138
1,Omnispell Adept,grn,,49
1,Overgrown Tomb,grn,,253
1,Pitiless Gorgon,grn,,218
2,Plaguecrafter,grn,,82
2,Prey Upon,grn,,143
1,Radical Idea,grn,,52
1,Rhizome Lurcher,grn,,196
1,Righteous Blow,grn,,23
1,Runaway Steam-Kin,grn,,115
2,Selesnya Guildgate,grn,,256
1,Silent Dart,grn,,241
2,Skyknight Legionnaire,grn,,198
1,Status // Statue,grn,,230a/230b
1,Steam Vents,grn,,257
1,Sunhome Stalwart,grn,,26
2,Sure Strike,grn,,118
1,Unmoored Ego,grn,,212
1,Urban Utopia,grn,,146
1,Vernadi Shieldmate,grn,,219
1,Vicious Rumors,grn,,89
1,Vigorspore Wurm,grn,,147
1,"Vraska, Golgari Queen",grn,,213
1,Wall of Mist,grn,,58
1,Whisper Agent,grn,,220
1,Whispering Snitch,grn,,90
1,Wild Ceratok,grn,,150
1,Wishcoin Crab,grn,,60
2,Wojek Bodyguard,grn,,120
1,Abrupt Decay,gk1,,57
2,Darkblast,gk1,,51
1,Deadbridge Chant,gk1,,58
1,Deadbridge Goliath,gk1,,55
1,Deathrite Shaman,gk1,,59
1,Drown in Filth,gk1,,60
2,Elves of Deep Shadow,gk1,,56
8,Forest,gk1,,76
1,Gaze of Granite,gk1,,61
1,Golgari Charm,gk1,,62
4,Golgari Rot Farm,gk1,,74
2,Golgari Signet,gk1,,73
1,Grave-Shell Scarab,gk1,,63
1,Grisly Salvage,gk1,,64
1,"Izoni, Thousand-Eyed",gk1,foil,50
1,"Jarad, Golgari Lich Lord",gk1,,65
2,Korozda Guildmage,gk1,,66
1,Lotleth Troll,gk1,,67
1,Putrefy,gk1,,68
1,"Savra, Queen of the Golgari",gk1,,69
1,Shambling Shell,gk1,,70
1,Sisters of Stone Death,gk1,,71
1,Slum Reaper,gk1,,52
1,Stinkweed Imp,gk1,,53
8,Swamp,gk1,,75
1,Treasured Find,gk1,,72
1,Vigor Mortis,gk1,,54
1,Dakmor Salvage,uma,,240
1,Golgari Brownscale,uma,,166
1,Miming Slime,uma,,173
1,Verdant Eidolon,uma,,190
1,Benalish Marshal,gnt,,8
1,Favorable Winds,gnt,,21
1,Rhonas's Monument,gnt,,56
1,Siege-Gang Commander,gnt,,42
1,Aeromunculus,rna,,152
1,Arrester's Admonition,rna,,31
1,Arrester's Zeal,rna,,4
1,Azorius Guildgate,rna,,244
1,Biomancer's Familiar,rna,,158
2,Bloodmist Infiltrator,rna,,65
1,Bring to Trial,rna,,5
1,Burn Bright,rna,,93
1,Carrion Imp,rna,,66
1,Chillbringer,rna,,33
1,Clear the Mind,rna,,34
1,Cry of the Carnarium,rna,,70
1,Dead Revels,rna,,71
1,Frenzied Arynx,rna,,173
1,Frilled Mystic,rna,,174
1,Gateway Plaza,rna,,247
1,Gift of Strength,rna,,127
1,Goblin Gathering,rna,,104
1,Godless Shrine,rna,,248
2,Grasping Thrull,rna,,177
1,Hydroid Krasis,rna,,183
1,Ill-Gotten Inheritance,rna,,77
1,Incubation // Incongruity,rna,,226a/226b
1,"Judith, the Scourge Diva",rna,,185
1,Mass Manipulation,rna,,42
1,Ministrant of Obligation,rna,,16
1,Orzhov Guildgate,rna,,252
1,Rakdos Guildgate,rna,,256
1,Rakdos Roustabout,rna,,198
1,Rakdos Trumpeter,rna,,84
1,Rampaging Rendhorn,rna,,135
1,Rubble Slinger,rna,,217
1,Saruli Caretaker,rna,,139
1,Scuttlegator,rna,,218
1,Senate Courier,rna,,50
1,Senate Griffin,rna,,219
1,Sharktocrab,rna,,206
1,Silhana Wayfinder,rna,,141
1,Simic Ascendancy,rna,,207
1,Skewer the Critics,rna,,115
1,Spear Spewer,rna,,117
1,Sphinx of New Prahv,rna,,208
1,Stony Strength,rna,,143
1,Summary Judgment,rna,,24
1,Thirsting Shade,rna,,87
1,Thought Collapse,rna,,57
1,Twilight Panther,rna,,28
1,Verity Circle,rna,,58
1,Vindictive Vampire,rna,,90
1,Wilderness Reclamation,rna,,149
1,Borborygmos,gk2,,87
1,Deathpact Angel,gk2,,38
1,"Lyzolda, the Blood Witch",gk2,,65
2,Ahn-Crop Invader,war,,113
1,Aid the Fallen,war,,76
1,Ajani's Pridemate,war,,4
1,"Angrath, Captain of Chaos",war,,227
2,"Arlinn, Voice of the Pack",war,,150
1,Arlinn's Wolf,war,,151
1,"Ashiok, Dream Render",war,,228
1,Ashiok's Skulker,war,,40
1,Band Together,war,,153
2,Blindblast,war,,114
1,Bloom Hulk,war,,154
1,Bond of Passion,war,,116
1,Bond of Revival,war,,80
2,Burning Prophet,war,,117
1,Centaur Nurturer,war,,156
1,Chainwhip Cyclops,war,,118
1,"Chandra, Fire Artisan",war,,119
1,Chandra's Pyrohelix,war,,120
1,Command the Dreadhorde,war,,82
1,Contentious Plan,war,,46
2,Courage in Crisis,war,,158
2,Crush Dissent,war,,47
1,Davriel's Shadowfugue,war,,84
1,Deathsprout,war,,189
1,Defiant Strike,war,,9
1,Divine Arrow,war,,10
1,"Dovin, Hand of Control",war,,229
1,Dovin's Veto,war,,193
1,Dreadhorde Invasion,war,,86
1,Duskmantle Operative,war,,88
1,Emergence Zone,war,,245
1,Erratic Visionary,war,,48
1,"Fblthp, the Lost",war,,50
1,Firemind Vessel,war,,237
1,Flux Channeler,war,,52
1,Gateway Plaza,war,,246
1,Giant Growth,war,,162
1,Gideon's Triumph,war,,15
1,God-Pharaoh's Statue,war,foil,238
1,Grim Initiate,war,,130
2,Guild Globe,war,,239
1,"Huatli, the Sun's Heart",war,,230
5,Interplanar Beacon,war,,247
2,Island,war,,253
2,Island,war,,253
2,Island,war,,253
1,Jace's Triumph,war,,55
1,Jaya's Greeting,war,,136
1,"Jiang Yanggu, Wildcrafter",war,,164
3,"Kasmina, Enigmatic Mentor",war,,56
1,Kaya's Ghostform,war,,94
1,"Kiora, Behemoth Beckoner",war,,232
1,Law-Rune Enforcer,war,,20
1,Lazotep Behemoth,war,,95
1,Lazotep Reaver,war,,96
1,Makeshift Battalion,war,,22
1,Martyr for the Cause,war,,23
2,Massacre Girl,war,,99
1,Mayhem Devil,war,,204
2,Mountain,war,,259
1,Mountain,war,,259
1,"Mowu, Loyal Companion",war,,167
1,Naga Eternal,war,,60
5,"Narset, Parter of Veils",war,,61
1,Neoform,war,,206
1,Oath of Kaya,war,,209
1,Ob Nixilis's Cruelty,war,,101
1,Plains,war,,250
2,Plains,war,,250
1,Planewide Celebration,war,,172
1,Pledge of Unity,war,,210
1,Rally of Wings,war,,27
1,Return to Nature,war,,175
1,Rising Populace,war,,29
2,"Saheeli, Sublime Artificer",war,,234
1,Saheeli's Silverwing,war,,243
2,"Samut, Tyrant Smasher",war,,235
5,Sarkhan the Masterless,war,,143
1,Sarkhan's Catharsis,war,,144
2,Shriekdiver,war,,103
1,Silent Submersible,war,,66
1,Sky Theater Strix,war,,67
1,Snarespinner,war,,176
2,Spellkeeper Weird,war,,69
1,Steady Aim,war,,177
1,Swamp,war,,256
2,Swamp,war,,256
1,"Tamiyo, Collector of Tales",war,foil,220
1,Tamiyo's Epiphany,war,,71
1,Teferi's Time Twist,war,,72
1,Teyo's Lightshield,war,,33
1,The Elderspell,war,,89
1,The Wanderer,war,,37
1,Thunder Drake,war,,73
1,"Tibalt, Rakish Instigator",war,,146
3,Time Wipe,war,,223
1,"Tomik, Distinguished Advokist",war,,34
2,Topple the Statue,war,,35
1,Totally Lost,war,,74
1,Turret Ogre,war,,148
1,"Ugin, the Ineffable",war,,2
1,Vivien's Arkbow,war,,181
2,Vraska's Finisher,war,,112
1,Wardscale Crocodile,war,,183
1,Amorphous Axe,mh1,,219
1,"Ayula, Queen Among Bears",mh1,,155
1,Ayula's Influence,mh1,,156
1,Carrion Feeder,mh1,,81
1,Collector Ouphe,mh1,,158
1,Enduring Sliver,mh1,,6
1,Ephemerate,mh1,,7
1,Faerie Seer,mh1,,51
1,Frostwalla,mh1,,165
1,Genesis,mh1,,166
1,Igneous Elemental,mh1,foil,133
1,Krosan Tusker,mh1,,169
1,Lava Dart,mh1,,134
1,Llanowar Tribe,mh1,,170
1,Mind Rake,mh1,,96
1,Orcish Hellraiser,mh1,,136
1,Planebound Accomplice,mh1,,140
1,Rebuild,mh1,,66
1,Scour All Possibilities,mh1,,67
1,Settle Beyond Reality,mh1,,27
1,Snow-Covered Island,mh1,,251
1,Spore Frog,mh1,,180
1,Volatile Claws,mh1,,154
3,Act of Treason,m20,,124
3,Aerial Assault,m20,,1
2,Aether Gust,m20,,42
3,Agonizing Syphon,m20,,83
1,Air Elemental,m20,,44
1,"Ajani, Strength of the Pride",m20,,2
1,Ancestral Blade,m20,,3
1,Angel of Vitality,m20,,4
3,Angelic Gift,m20,,5
3,Anticipate,m20,,45
4,Anvilwrought Raptor,m20,,221
2,Apostle of Purifying Light,m20,,6
1,"Atemsis, All-Seeing",m20,,46
4,Audacious Thief,m20,,84
1,Bag of Holding,m20,,222
2,Barkhide Troll,m20,,165
3,Barony Vampire,m20,,85
4,Battalion Foot Soldier,m20,,7
1,Battalion Foot Soldier,m20,foil,7
4,Befuddle,m20,,47
1,Bishop of Wings,m20,,8
3,Bladebrand,m20,,86
2,Blightbeetle,m20,,87
3,Blood Burglar,m20,,88
2,Blood for Bones,m20,,89
1,Bloodfell Caves,m20,,242
2,Bloodsoaked Altar,m20,,90
2,Bloodthirsty Aerialist,m20,,91
4,Bone Splinters,m20,,92
3,Bone to Ash,m20,,48
4,Boneclad Necromancer,m20,,93
3,Boreal Elemental,m20,,49
3,Brightwood Tracker,m20,,166
1,Brineborn Cutthroat,m20,,50
2,Captivating Gyre,m20,,51
1,Cavalier of Night,m20,,94
4,Centaur Courser,m20,,168
1,Cerulean Drake,m20,,53
1,"Chandra, Acolyte of Flame",m20,,126
1,"Chandra, Acolyte of Flame",m20,foil,126
1,"Chandra, Awakened Inferno",m20,,127
1,"Chandra, Novice Pyromancer",m20,,128
4,Chandra's Embercat,m20,,129
3,Chandra's Outrage,m20,,130
1,Chandra's Regulator,m20,,131
1,Chandra's Spitfire,m20,,132
3,Cloudkin Seer,m20,,54
1,Colossus Hammer,m20,,223
3,Convolute,m20,,55
2,Corpse Knight,m20,,206
1,Creeping Trailblazer,m20,,207
2,Cryptic Caves,m20,,244
3,Daggersail Aeronaut,m20,,133
4,Dawning Angel,m20,,11
3,Daybreak Chaplain,m20,,12
3,Destructive Digger,m20,,134
3,Devout Decree,m20,,13
1,Devout Decree,m20,foil,13
2,Diamond Knight,m20,,224
3,Disenchant,m20,,14
4,Disfigure,m20,,95
1,Dismal Backwater,m20,,245
1,Diviner's Lockbox,m20,,225
1,Dragon Mage,m20,,135
1,"Drakuseth, Maw of Flames",m20,,136
3,Drawn from Dreams,m20,,56
1,Dread Presence,m20,,96
1,Dungeon Geists,m20,,57
8,Duress,m20,,97
1,Ember Hauler,m20,,137
1,Embodiment of Agonies,m20,,98
1,Empyrean Eagle,m20,,208
3,Epicure of Blood,m20,,99
2,Eternal Isolation,m20,,15
3,Faerie Miscreant,m20,,58
1,Faerie Miscreant,m20,foil,58
4,Fathom Fleet Cutthroat,m20,,100
1,Fencing Ace,m20,,16
4,Feral Abomination,m20,,101
4,Feral Invocation,m20,,170
3,Ferocious Pup,m20,,171
3,Fire Elemental,m20,,138
1,Flame Sweep,m20,,139
1,Flood of Tears,m20,,59
1,Forest,m20,,277
1,Forest,m20,,278
2,Forest,m20,,279
2,Forest,m20,,280
4,Fortress Crab,m20,,60
3,Frilled Sea Serpent,m20,,61
4,Frost Lynx,m20,,62
4,Fry,m20,,140
2,"Gargos, Vicious Watcher",m20,,172
1,Gauntlets of Light,m20,,17
3,Gift of Paradise,m20,,173
4,Glaring Aegis,m20,,18
1,Glint-Horn Buccaneer,m20,,141
4,Goblin Bird-Grabber,m20,,142
1,Goblin Ringleader,m20,,143
4,Goblin Smuggler,m20,,144
1,Gods Willing,m20,,19
3,Gorging Vulture,m20,,102
4,Greenwood Sentinel,m20,,174
4,Griffin Protector,m20,,20
4,Griffin Sentinel,m20,,21
3,Growth Cycle,m20,,175
2,Gruesome Scourger,m20,,104
1,Hard Cover,m20,,63
3,Healer of the Glade,m20,,176
4,Heart-Piercer Bow,m20,,228
1,Herald of the Sun,m20,,23
2,Howling Giant,m20,,177
4,Infuriate,m20,,145
3,Inspired Charge,m20,,24
3,Inspiring Captain,m20,,25
1,Ironroot Warlord,m20,,209
1,Island,m20,,265
1,Island,m20,,266
1,Island,m20,,267
1,Island,m20,foil,267
1,Island,m20,,268
5,Jungle Hollow,m20,,248
1,"Kaalia, Zenith Seeker",m20,,210
4,Keldon Raider,m20,,146
1,Keldon Raider,m20,foil,146
2,Knight of the Ebon Legion,m20,,105
4,Lavakin Brawler,m20,,147
3,Leafkin Druid,m20,,178
1,Legion's End,m20,,106
1,Leyline of Anticipation,m20,,64
1,Leyline of Combustion,m20,,148
1,Leyline of Sanctity,m20,,26
1,Leyline of the Void,m20,,107
1,Lightning Stormkin,m20,,213
1,Loaming Shaman,m20,,180
1,Lotus Field,m20,,249
1,Loxodon Lifechanter,m20,,27
1,Loyal Pegasus,m20,,28
4,Mammoth Spider,m20,,181
4,Maniacal Rage,m20,,149
1,Manifold Key,m20,,230
4,Marauder's Axe,m20,,231
1,Marauding Raptor,m20,,150
2,Mask of Immolation,m20,,151
1,Master Splicer,m20,,29
1,Masterful Replication,m20,,65
2,Meteor Golem,m20,,232
3,Metropolis Sprite,m20,,66
1,Metropolis Sprite,m20,foil,66
1,Might of the Masses,m20,,182
3,Mind Rot,m20,,108
3,Moat Piranhas,m20,,67
1,Moldervine Reclamation,m20,,214
3,Moment of Heroism,m20,,30
3,Moorland Inquisitor,m20,,31
1,Mountain,m20,foil,273
1,Mountain,m20,,274
1,Mountain,m20,,275
1,Mountain,m20,,276
3,Murder,m20,,109
3,Natural End,m20,,183
1,Natural End,m20,foil,183
4,Negate,m20,,69
3,Netcaster Spider,m20,,184
1,Nightpack Ambusher,m20,,185
5,Noxious Grasp,m20,,110
3,Octoprophet,m20,,70
2,Ogre Siegebreaker,m20,,215
2,Overcome,m20,,186
1,Overgrowth Elemental,m20,,187
3,Pacifism,m20,,32
4,Pack Mastiff,m20,,152
2,Pattern Matcher,m20,,234
1,Pattern Matcher,m20,foil,234
1,Plains,m20,,261
1,Plains,m20,,263
1,Plains,m20,,264
3,Plummet,m20,,188
1,Portal of Sanctuary,m20,,71
4,Prismite,m20,,235
1,Pulse of Murasa,m20,,189
4,Rabid Bite,m20,,190
3,Raise the Alarm,m20,,34
1,Rapacious Dragon,m20,,153
3,Reckless Air Strike,m20,,154
3,Reduce to Ashes,m20,,155
2,Renowned Weaponsmith,m20,,72
1,Retributive Wand,m20,,236
4,Ripscale Predator,m20,,157
2,Risen Reef,m20,,217
1,Rugged Highlands,m20,,250
1,Rule of Law,m20,,35
3,Sage's Row Denizen,m20,,73
4,Sanitarium Skeleton,m20,,112
2,Scampering Scorcher,m20,,158
1,Scheming Symmetry,m20,,113
1,Scholar of the Ages,m20,,74
4,Scorch Spitter,m20,,159
2,Scoured Barrens,m20,,251
2,Scuttlemutt,m20,,238
1,Season of Growth,m20,,191
3,Sedge Scorpion,m20,,192
1,"Sephara, Sky's Blade",m20,,36
1,Shared Summons,m20,,193
1,Shifting Ceratops,m20,,194
2,Shock,m20,,160
3,Silverback Shaman,m20,,195
1,Skyknight Vanguard,m20,,218
4,Sleep Paralysis,m20,,75
4,Sorcerer of the Fang,m20,,114
1,"Sorin, Imperious Bloodlord",m20,,115
3,Soul Salvage,m20,,116
3,Soulmender,m20,,37
2,Spectral Sailor,m20,,76
1,Spectral Sailor,m20,foil,76
4,Squad Captain,m20,,38
1,Starfield Mystic,m20,,39
4,Steadfast Sentry,m20,,40
3,Stone Golem,m20,,240
1,Swamp,m20,,269
1,Swamp,m20,,270
1,Swamp,m20,,271
1,Swamp,m20,,272
5,Swiftwater Cliffs,m20,,252
4,Tectonic Rift,m20,,161
2,Temple of Epiphany,m20,,253
3,Temple of Malady,m20,,254
1,Temple of Mystery,m20,,255
1,Temple of Silence,m20,,256
1,Temple of Triumph,m20,,257
4,Thicket Crasher,m20,,196
3,Thornwood Falls,m20,,258
1,Thought Distortion,m20,,117
4,Thrashing Brontodon,m20,,197
1,Thunderkin Awakener,m20,,162
2,Tomebound Lich,m20,,219
5,Tranquil Cove,m20,,259
1,Uncaged Fury,m20,,163
2,Unchained Berserker,m20,,164
3,Undead Servant,m20,,118
3,Unholy Indenture,m20,,119
3,Unsummon,m20,,78
2,Vampire of the Dire Moon,m20,,120
1,Veil of Summer,m20,,198
1,Vengeful Warchief,m20,,121
4,Vial of Dragonfire,m20,,241
1,"Vilis, Broker of Blood",m20,,122
3,Vorstclaw,m20,,201
1,Wakeroot Elemental,m20,,202
2,Warden of Evos Isle,m20,,79
8,Wind-Scarred Crag,m20,,260
3,Winged Words,m20,,80
4,Wolfkin Bond,m20,,203
1,Wolfrider's Saddle,m20,,204
1,Woodland Champion,m20,,205
1,Yarok's Fenlurker,m20,,123
1,Yarok's Wavecrasher,m20,,81
4,Yoked Ox,m20,,41
5,Zephyr Charge,m20,,82
1,"Rienne, Angel of Rebirth",m20,foil,281
1,Gilded Lotus,pdom,foil,215p
1,Ainok Survivalist,c19,,156
1,Apex Altisaur,c19,,31
1,Ash Barrens,c19,,227
1,Bane of the Living,c19,,104
1,Biomass Mutation,c19,,187
1,Bojuka Bog,c19,,232
1,Bounty of the Luxa,c19,,189
1,"Chainer, Nightmare Adept",c19,foil,39
1,Chromeshell Crab,c19,,81
1,Command Tower,c19,,237
1,Cultivate,c19,,159
1,Darkwater Catacombs,c19,,238
1,Deathmist Raptor,c19,,160
1,Den Protector,c19,,161
1,Dimir Aqueduct,c19,,239
1,Echoing Truth,c19,,84
1,Elsha of the Infinite,c19,foil,40
1,Empowered Autogenerator,c19,,54
1,Evolving Wilds,c19,,241
1,Exotic Orchard,c19,,242
1,Explore,c19,,164
1,Farseek,c19,,165
4,Forest,c19,,300
3,Forest,c19,,301
1,Foul Orchard,c19,,244
1,Ghastly Conscription,c19,,115
1,Gift of Doom,c19,,17
1,Golgari Guildgate,c19,,247
1,Golgari Rot Farm,c19,,248
1,Great Oak Guardian,c19,,170
1,Grim Haruspex,c19,,118
1,"Grismold, the Dreadsower",c19,,44
1,Hex,c19,,120
1,Hooded Hydra,c19,,172
1,Icefeather Aven,c19,,194
3,Island,c19,,291
2,Island,c19,,292
1,Ixidron,c19,,87
1,Jungle Hollow,c19,,254
1,"Kadena, Slinking Sorcerer",c19,foil,45
1,Kadena's Silencer,c19,,8
1,Kheru Spellsnatcher,c19,,89
1,Leadership Vacuum,c19,,9
1,Llanowar Wastes,c19,,258
1,Mass Diminish,c19,,10
1,Mire in Misery,c19,,19
1,Myriad Landscape,c19,,261
1,Nantuko Vigilante,c19,,174
1,Opulent Palace,c19,,264
1,Overwhelming Stampede,c19,,175
1,Pendant of Prosperity,c19,,56
1,Putrefy,c19,,197
1,"Rayami, First of the Fallen",c19,foil,48
1,Reality Shift,c19,,92
1,Reliquary Tower,c19,,268
1,"Rix Maadi, Dungeon Palace",c19,,269
1,Road of Return,c19,,34
1,Sagu Mauler,c19,,200
1,Sakura-Tribe Elder,c19,,177
1,Scaretiller,c19,,57
1,Scroll of Fate,c19,,58
1,Secret Plans,c19,,201
1,Seedborn Muse,c19,,179
1,Shrine of the Forsaken Gods,c19,,273
1,Silumgar Assassin,c19,,128
1,Simic Growth Chamber,c19,,274
1,Simic Guildgate,c19,,275
1,Skinthinner,c19,,129
1,Sol Ring,c19,,221
1,Stratus Dancer,c19,,96
1,Strionic Resonator,c19,,224
1,Sudden Substitution,c19,,11
1,Sultai Charm,c19,,202
1,Sunken Hollow,c19,,278
2,Swamp,c19,,294
1,Swamp,c19,,296
1,Temple of the False God,c19,,280
1,Tempt with Discovery,c19,,183
1,Terramorphic Expanse,c19,,281
1,Tezzeret's Gambit,c19,,98
1,Thelonite Hermit,c19,,184
1,Thespian's Stage,c19,,282
1,Thieving Amalgam,c19,,21
1,Thornwood Falls,c19,,283
1,Thought Sponge,c19,,12
1,Thousand Winds,c19,,100
1,Thran Dynamo,c19,,225
1,Trail of Mystery,c19,,186
1,Urban Evolution,c19,,205
